GENUS;SPECIES;ORDER;FAMILY;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Deltoptychius;moythomasi;Menaspiformes;Deltoptychiidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Deltoptychius;nitidus;Menaspiformes;Deltoptychiidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois ;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Deltoptychius;plicatus;Menaspiformes;Deltoptychiidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Deltoptychius;plicatus;Menaspiformes;Deltoptychiidae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Yorkshire;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Deltoptychius;primus;Menaspiformes;Deltoptychiidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Deltoptychius;sp.;Menaspiformes;Deltoptychiidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;Australia and Oceania;X;X;X;N/S;1;1;1;1;0;0;0;N;N;Y
Deltoptychius;sp.;Menaspiformes;Deltoptychiidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Grid 8951;Lion Creek;Europe;Australia and Oceania;X;X;X;N/S;1;1;1;1;0;0;0;N;N;Y
Deltoptychius;varsouviensis;Menaspiformes;Deltoptychiidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Warsaw Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Deltoptychius;wachsmuthi;Menaspiformes;Deltoptychiidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Nauvoo;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltoptychius;wachsmuthi;Menaspiformes;Deltoptychiidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Iowa;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Deltoptychius;wortheni;Menaspiformes;Deltoptychiidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Erismacanthus;formosus;Menaspiformes;Incertae familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;St. Louis;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;N
Erismacanthus;jonesi;Menaspiformes;Incertae familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;1;1;0;0;N;Y;N
Erismacanthus;jonesi;Menaspiformes;Incertae familiae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Cawdor Quarry;Eyam Limestone;Europe;X;X;X;X;N;1;1;1;1;1;0;0;N;Y;N
Erismacanthus;maccoyanus;Menaspiformes;Incertae familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;N
Erismacanthus;maccoyanus;Menaspiformes;Incertae familiae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Kavanaugh's Quarry;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;N
Erismacanthus;maccoyanus;Menaspiformes;Incertae familiae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Franklin Street & Grand Avenue;St. Louis limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;Y;N
Erismacanthus;major;Menaspiformes;Incertae familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Erismacanthus;sp.;Menaspiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Ashie Burn;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;N
Menaspacanthus;armaghensis;Menaspiformes;Incertae familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Stichacanthus;coemansi;Menaspiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Oreton;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Stichacanthus;coemansi;Menaspiformes;Incertae familiae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Tournay;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Stichacanthus;sp.;Menaspiformes;Incertae familiae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Clee Hills;Carboniferous Limestone;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;Y;N
Stichacanthus;tortworthensis;Menaspiformes;Incertae familiae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Oreton;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;Y;N
Menaspis;armata;Menaspiformes;Menaspidae;N;Permian;Wuchiapingian;259,1;Changhsingian;252;255,501;N;Lonau near Herzberg;Werra;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Menaspis;armata;Menaspiformes;Menaspidae;Y;Permian;Wuchiapingian;259,1;Changhsingian;252;255,501;N;Martin-Schacht;Werra;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Menaspis;armata;Menaspiformes;Menaspidae;Y;Permian;Wuchiapingian;259,1;Changhsingian;252;255,501;N;Eisleben;Werra;Europe;X;X;X;X;N;0;0;0;0;0;1;1;N;N;N
Traquairius;nudus;Menaspiformes;Traquairidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus County;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Solinalepis;levis;Mongolepidida;Incertae familiae;N;Ordovician;Sandbian;458,4;Sandbian;453;455,7;N;Harding Quarry;Harding Sandstone;North America;X;X;X;X;N;0;1;1;0;0;0;0;Y;N;N
Mongolepis;rozmanae;Mongolepidida;Mongolepididae;N;Silurian;Aeronian ;440,8;Sheinwoodian;430,5;435,65;N;north-western Mongolia;Chargat;Asia;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Mongolepis;rozmanae;Mongolepidida;Mongolepididae;Y;Silurian;Aeronian ;440,8;Sheinwoodian;430,5;435,65;N;Charygka horizon;Sadra section ;Asia;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Mongolepis;rozmanae;Mongolepidida;Mongolepididae;Y;Silurian;Aeronian ;440,8;Sheinwoodian;430,5;435,65;N;Charygka horizon;Upper Tarkhata Subformation;Asia;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Mongolepis;rozmanae;Mongolepidida;Mongolepididae;Y;Silurian;Aeronian ;440,8;Sheinwoodian;430,5;435,65;N;Pichishui Horizon;Baital;Asia;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Rongolepis;cosmetica;Mongolepidida;Mongolepididae;N;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Leijiatun;Xiushan;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;N
Rongolepis;cosmetica;Mongolepidida;Mongolepididae;Y;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Bachu County;Ymogantau;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;N
Sodolepis;lucens;Mongolepidida;Mongolepididae;N;Silurian;Aeronian ;440,8;Sheinwoodian;430,5;435,65;N;north-western Mongolia;Chargat;Asia;X;X;X;X;N;0;0;1;1;0;0;0;Y;N;N
Taklamakanolepis;asiaticus;Mongolepidida;Mongolepididae;N;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Bachu County;Ymogantau;Asia;X;X;X;X;N;0;1;0;0;0;0;0;Y;N;N
Teslepis;jucunda;Mongolepidida;Mongolepididae;N;Silurian;Aeronian ;440,8;Sheinwoodian;430,5;435,65;N;north-western Mongolia;Chargat;Asia;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Teslepis;jucunda;Mongolepidida;Mongolepididae;Y;Silurian;Aeronian ;440,8;Sheinwoodian;430,5;435,65;N;Charygka horizon;Upper Tarkhata Subformation;Asia;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Teslepis;jucunda;Mongolepidida;Mongolepididae;Y;Silurian;Aeronian ;440,8;Sheinwoodian;430,5;435,65;N;Gornaya Shoriya;Sadra section ;Asia;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Chenolepis;asketa;Mongolepidida;Shiqianolepidae ;N;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Leijiatun;Xiushan;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;N
Chenolepis;asketa;Mongolepidida;Shiqianolepidae ;Y;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Kalpin County;Ymogantau;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;N
Shiqianolepis;hollandi;Mongolepidida;Shiqianolepidae ;N;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Leijiatun;Xiushan;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;N
Shiqianolepis;hollandi;Mongolepidida;Shiqianolepidae ;Y;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Guizhou Province;Xiushan;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;N
Shiqianolepis;hollandi;Mongolepidida;Shiqianolepidae ;Y;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Bachu County;Ymogantau;Asia;X;X;X;X;N;0;1;1;1;0;0;0;Y;N;N
Tielikewatielepis;sinensis;Mongolepidida;Shiqianolepidae ;N;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Kalpin County & Bachu County;Tataertag and Ymogantau;Asia;X;X;X;X;N;0;1;0;0;0;0;0;Y;N;N
Xiaohaizilepis;liui;Mongolepidida;Shiqianolepidae ;N;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Bachu County;Tataertag and Ymogantau;Asia;X;X;X;X;N;0;1;0;0;0;0;0;Y;N;N
Xinjiangichthys;pluridentatus;Mongolepidida;Shiqianolepidae ;N;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Bachu County;Ymogantau;Asia;X;X;X;X;N;0;1;0;0;0;0;0;Y;N;N
Xinjiangichthys;sp.;Mongolepidida;Shiqianolepidae ;N;Silurian;Telychian;438,5;Telychian;433,4;435,95;N;Leijiatun;Xiushan;Asia;X;X;X;X;N;0;0;1;1;0;0;0;Y;N;N
Aztecodus;harmsenae;Omalodontiformes;Aztecodontidae;N;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;Lashly Mountains;Aztec Siltstone;Antarctica;X;X;X;X;S;1;0;0;0;0;0;0;N;N;Y
Aztecodus;harmsenae;Omalodontiformes;Aztecodontidae;Y;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;Mt Ritchie;Aztec Siltstone;Antarctica;X;X;X;X;S;1;0;0;0;0;0;0;N;N;Y
Aztecodus;harmsenae;Omalodontiformes;Aztecodontidae;Y;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;Alligator Ridge;Aztec Siltstone;Antarctica;X;X;X;X;S;1;0;0;0;0;0;0;N;N;Y
Aztecodus;harmsenae;Omalodontiformes;Aztecodontidae;Y;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;Fish Hotel site B;Aztec Siltstone;Antarctica;X;X;X;X;S;1;0;0;0;0;0;0;N;N;Y
Manberodus;fortis;Omalodontiformes;Aztecodontidae;N;Devonian;Frasnian;382,7;Frasnian;372,2;377,45;N;sample GI4;;Asia;X;X;X;X;N;0;1;1;1;0;0;0;N;N;Y
Siberiodus;mirabilis;Omalodontiformes;Incertae familiae;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Kuznetsk Basin and Gorniy Altay;Podonino;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Omalodus;grabaui;Omalodontiformes;Omalodontidae;N;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;Renanué village;Renanué section;Europe;Africa;X;X;X;N/S;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Omalodus;grabaui;Omalodontiformes;Omalodontidae;Y;Devonian;Givetian;387,7;Givetian;382,7;385,2;N;El Atrous;;Europe;Africa;X;X;X;N/S;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Portalodus;bradshawae;Omalodontiformes;Omalodontidae;N;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Portal Mountain;Aztec Siltstone;North America;Antarctica;X;X;X;N/S;1;0;0;0;0;0;0;N;N;Y
Portalodus;bradshawae;Omalodontiformes;Omalodontidae;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Cairo;;North America;Antarctica;X;X;X;N/S;1;0;0;0;0;0;0;N;N;Y
Cristatodens;sigmoidalis;Orodontiformes;Leiodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Muhua;;Asia;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Cristatodens?;sp.;Orodontiformes;Leiodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Pella;Pella beds;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
Cristatodens?;sp.;Orodontiformes;Leiodontidae;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
Leiodus;calcaratus;Orodontiformes;Leiodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Leiodus;calcaratus;Orodontiformes;Leiodontidae;Y;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Keokuk;;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Leiodus;sp.;Orodontiformes;Leiodontidae;N;Carboniferous;Tournaisian;359,9;Tournaisian;346,7;352,8;N;Le Grand;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Hercynolepis;meischneri;Orodontiformes;Orodontidae;N;Devonian;Frasnian;382,7;Famennian;358,9;370,8;N;Harz;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;Y;N;N
Hercynolepis;sp.;Orodontiformes;Orodontidae;N;Devonian;Pragian;410,8;Emsian;393,3;402,05;N;Liujing Town;Yukiang;Asia;X;X;X;X;N;0;1;0;0;0;0;0;Y;N;N
Orodus;catenatus;Orodontiformes;Orodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Warsaw;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Orodus;catenatus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Armagh;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Orodus;collettii;Orodontiformes;Orodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Warsaw;Warsaw Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Orodus;elegans;Orodontiformes;Orodontidae;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Oberlin Qd.;Cleveland Shale;North America;X;X;X;X;N;0;0;0;0;1;1;0;N;N;Y
Orodus;elegans;Orodontiformes;Orodontidae;Y;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Townes Cr.;Cleveland Shale;North America;X;X;X;X;N;0;0;0;0;1;1;0;N;N;Y
Orodus;elegantulus;Orodontiformes;Orodontidae;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Augusta;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Orodus;elegantulus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Orodus;elongatus;Orodontiformes;Orodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Orodus;greggi;Orodontiformes;Orodontidae;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Logan Quarry;Staunton;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Orodus;mammillaris;Orodontiformes;Orodontidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Armagh;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Alton;St. Louis limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;McGrath's Quarry;St. Louis limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Warsaw;Keokuk Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;mammillaris;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Le Grand;;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;micropterygius;Orodontiformes;Orodontidae;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Hesler Quarry;Linton;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Orodus;micropterygius;Orodontiformes;Orodontidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Bethel Quarry;Carbondale;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Orodus;micropterygius;Orodontiformes;Orodontidae;Y;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Mine headwall;Carbondale;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Orodus;minutus;Orodontiformes;Orodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Bristol;;Europe;North America;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Orodus;minutus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Le Grand;;Europe;North America;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Keokuk;Keokuk Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Warsaw;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Oreton;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Tournai;Kohlenkalk;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Feluy;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Belgium;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Clifton;Carboniferous Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Hamilton;Keokuk Limestone;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Grindstone City;Waverly;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;ramosus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;England;;Europe;North America;X;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;simplex;Orodontiformes;Orodontidae;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;N;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Oreton;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Tournai;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Warsaw;Carboniferous Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Berea;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Oberlin Qd.;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Vermilion River;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Amherst;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Chester;;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Warsaw;Keokuk Limestone;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;Beaford;Cleveland Shale;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;Y;D - C;Famennian;372,2;Serpukhovian;323,2;347,7;Y;sample 64;;Europe;North America;Asia;X;X;N;1;1;1;1;1;1;1;N;N;Y
Orodus;sp.;Orodontiformes;Orodontidae;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;Y;Fergus County;Alaska Bench;North America;X;X;X;X;N;0;1;1;1;1;0;0;N;N;Y
Orodus;tuberculatus;Orodontiformes;Orodontidae;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Orodus;tuberculatus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Le Grand;;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Orodus;turgidus;Orodontiformes;Orodontidae;N;Carboniferous;Visean;346,7;Serpukhovian;323,2;334,95;N;Chester;Okaw;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Orodus;variabilis;Orodontiformes;Orodontidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Vanceburg;Waverly;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Orodus;variabilis;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Keswick;Keokuk Limestone;North America;X;X;X;X;N;1;1;1;1;1;1;1;N;N;N
Orodus;variocostatus;Orodontiformes;Orodontidae;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Burlington;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Orodus;variocostatus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Des Moines Rapids;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Orodus;variocostatus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Le Grand;;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Orodus;variocostatus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Keokuk;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Orodus;variocostatus;Orodontiformes;Orodontidae;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Quincy;Keokuk Limestone;North America;X;X;X;X;N;0;0;1;1;1;1;1;N;N;Y
Balantsea;montana;Petalodontiformes;Belantseidae;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Supercrop Quarry;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Balantsea;montana;Petalodontiformes;Belantseidae;Y;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Fergus County;Heath;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;N
Ctenoptychius;apicalis;Petalodontiformes;Belantseidae;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Old Hill;Brooch Ironstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
