GENUS;SPECIES;ORDER;FAMILY;SUBCLASS;GROUP_GINTER;GROUP_GINTER2;TOOTH_PLATE;SCM1;SCM2;SCM_average;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Helodus;laevis;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Helodus;laevis;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Edwardsville;Salem Limestone;North America;X;X;X;X;N;0;1;1;0;0;0;0;N;N;Y
Helodus;laevissimus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Oreton;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;laevissimus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Tournai;Kohlenkalk;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;limax;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Helodus;mammillaris;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;mammillaris;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Belgium;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;minutus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Helodus;mons-canus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Gzhelian;298,9;329,4;N;Moscow basin;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Helodus;orodussimilis;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Missouri;Bushberg Sandstone;North America;X;X;X;X;N;0;0;1;1;1;0;0;N;N;Y
Helodus;placenta;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Iowa;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Helodus;planus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;planus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Lanarkshire;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;politus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Boonville;Keokuk Limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Helodus;politus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Alton;St. Louis limestone;North America;X;X;X;X;N;0;1;1;1;1;1;1;N;N;Y
Helodus;providensis;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Missouri;Chouteau Limestone;North America;X;X;X;X;N;0;0;0;0;1;1;0;N;N;Y
Helodus;pusillus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;rankinei;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Dudley;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Helodus;rankinei;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Frances Colliery;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Helodus;rankinei;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Longton;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Helodus;rankinei;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;N;Yorkshire;;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Helodus;richmondiensis;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Bashkirian;315,2;330,95;N;Yorkshire;Yoredale Rocks;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Helodus;robustus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Lanesville;Salem Limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;Y
Helodus;rowleyi;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Missouri;Grassy Creek Shales;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Helodus;rudis;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;rugosus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Bashkirian;323,2;Gzhelian;298,9;311,05;N;Illinois;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Helodus;semenowi;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Siberia;Kuznetsk Basin;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Helodus;simplex;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;1;1;0,5;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;Y;Tula region;Steshovo;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;N
Helodus;simplex;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;1;1;0,5;N;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;Y;Fenton;Knowles Ironstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Helodus;simplex;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;1;1;0,5;Y;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;Y;Longton;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Helodus;simplex;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;1;1;0,5;Y;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;Y;Dudley;Coal Measures;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Helodus;simplex;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;1;1;0,5;Y;Carboniferous;Bashkirian;323,2;Moscovian ;307;315,1;Y;Old Hill;Brooch Ironstone;Europe;X;X;X;X;N;1;0;0;0;0;0;0;N;N;N
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Hillrose Homestead;Lion Creek;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;north-central Texas;;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Canning basin;Gum Hole;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Queensland;Teddy Mount;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Plateau Mt.;;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Augusta;Burlington limestone;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Lake Lynne Quarry;Greenbrier Limestone;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Prospect Hill Quarry;Prospect Hill;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Carlinsville;;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Bristol;Carboniferous Limestone;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;D - P;Famennian;372,2;Kungurian;272,95;322,575;Y;Old Hill;Brooch Ironstone;Europe;North America;Australia and Oceania;X;X;N/S;1;1;1;1;1;0;0;N;N;Y
Helodus;sp.;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Permian;Wuchiapingian;259,1;Changhsingian;251,902;255,501;Y;Pakistan;Productus limestone;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Helodus;subpolitus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Permian;Kungurian;283,5;Roadian;268,8;276,15;N;Wyoming;Phosphoria;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Helodus;subteres;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Serpukhovian;323,2;341,05;N;Bristol;;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;sulcatus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Illinois;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Helodus;sulcatus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Missouri;Chouteau Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Helodus;tenuis;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;triangularis;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;turgidus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;Y;Oreton;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;turgidus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;Y;Black Rock Quarry;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
Helodus;turgidus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;Y;Myachkovo;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Helodus;undulatus;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Illinois;Keokuk Limestone;North America;X;X;X;X;N;0;0;0;1;1;1;1;N;N;Y
Helodus;woodi;Helodontiformes;Helodontidae;Holocephali;Euchondrocephali;Euchondrocephali;N;0,5;0,5;0,5;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Armagh;Carboniferous Limestone;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;Y
?Acrodus;olsoni;Hybodontiformes;Acrodontidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;Y;Peru local fauna;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
?Acrodus;olsoni;Hybodontiformes;Acrodontidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Permian;Sakmarian;293,52;Kungurian;272,95;283,235;Y;West Franklin Bend;Clyde;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;Y
?Acrodus;olsoni;Hybodontiformes;Acrodontidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;Y;Permian;Sakmarian;293,52;Kungurian;272,95;283,235;Y;Tit Butte;Lueders;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;Y
?Acrodus;olsoni;Hybodontiformes;Acrodontidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;Y;Permian;Sakmarian;293,52;Kungurian;272,95;283,235;Y;Lake Frederick;Garber Sandstone;North America;X;X;X;X;N;1;1;0;0;0;0;0;N;N;Y
?Acrodus;sweetlacruzensis;Hybodontiformes;Acrodontidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;Y;Peru local fauna;;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
?Acrodus;sweetlacruzensis;Hybodontiformes;Acrodontidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Permian;Sakmarian;293,52;Kungurian;272,95;283,235;Y;Lake Frederick;Garber Sandstone;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
?Acrodus;sweetlacruzensis;Hybodontiformes;Acrodontidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;Y;Permian;Sakmarian;293,52;Kungurian;272,95;283,235;Y;West Franklin Bend;Clyde;North America;X;X;X;X;N;1;0;0;0;0;0;0;N;N;Y
Arauzia;federicoi;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;2,5;2,5;2,5;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Labanza;Lebanza;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Arauzia;federicoi;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Arauz;Lebanza;Europe;X;X;X;X;N;0;1;1;1;1;0;0;Y;N;N
Arctacanthus;uncinatus;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;2,1;2,1;2,1;N;Permian;Kungurian;283,5;Roadian;268,8;276,15;N;Wyoming;Phosphoria;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;Y;N
Arctacanthus;uncinatus;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;2,1;2,1;2,1;Y;Permian;Kungurian;283,5;Roadian;268,8;276,15;N;Kap Stosch;;North America;X;X;X;X;N;0;0;0;0;0;1;1;N;Y;N
Cassisodus;margaritae;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Muhua;sample MH?1;Asia;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Hamiltonichthys;mapesi;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;86,625;95,45;60,5;N;Carboniferous;Gzhelian;303,7;Gzhelian;298,9;301,3;N;Hamilton Quarry;Hartford limestone;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Holmacanthus;keithi;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;12,85;12,85;12,85;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Pit 11, Peabody Coal Company;Carbondale;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Mesodmodus;explanatus;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Burlington;Kinderhook;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Mesodmodus;exsculptus;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Burlington;Kinderhook;North America;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Mesodmodus;khabenji;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Modave;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Mesodmodus;ornatus;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Buffington Creek;Burlington limestone;North America;X;X;X;X;N;0;0;1;1;0;0;0;N;N;Y
Mesodmodus;sp.;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Sikaza;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Onychoselache;traquairi;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;53;58,25;40,46666667;N;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Wardie 'B';Wardie Shales;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Onychoselache;traquairi;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;53;58,25;40,46666667;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Glencartholm;Calciferous Sandstone ;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Onychoselache;traquairi;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;53;58,25;40,46666667;Y;Carboniferous;Visean;346,7;Visean;330,9;338,8;N;Mumbie Quarry;Calciferous Sandstone ;Europe;X;X;X;X;N;1;1;1;0;0;0;0;N;N;N
Onychoselache?;sp.;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Muhua;;Asia;X;X;X;X;N;0;0;0;0;0;1;1;N;N;Y
Trichorhipis;praecursor;Hybodontiformes;Incertae familiae;Elasmobranchii;Euselachii;Elasmobranchii;N;5,2;5,2;5,2;N;Carboniferous;Moscovian;315,2;Moscovian;307;311,1;N;Grundy County;Carbondale;North America;X;X;X;X;N;0;1;0;0;0;0;0;N;N;N
Lissodus;brousclaudiae;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Dinant;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;khamari;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Serpukhovian;330,9;Serpukhovian;323,2;327,05;N;Andenne-Seilles;l'Encrinite de Tramaka;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;lacustris;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Kasimovian;307;Gzhelian;298,9;302,95;N;Ilmtal;Graue Onkoidkalke;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;lopezae;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Kasimovian;308;Gzhelian;298,9;302,95;N;Maria Isabel Quarry;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;pectinatus;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Tournaisian;346,7;352,8;N;Novy Oskol borehole 86;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;sp.;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;D - C;Famennian;372,2;Visean;330,9;351,55;N;Sikaza;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;sp.;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Visean;330,9;351,55;N;Podcherem River;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;sp.;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Visean;330,9;351,55;N;Kozhim River;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;sp.;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Visean;330,9;351,55;N;Dalmeh;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;sp.;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;Y;D - C;Famennian;372,2;Visean;330,9;351,55;N;Mighan;;Asia;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;tursusae;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Devonian;Famennian;372,2;Famennian;358,9;365,55;N;Dinant;;Europe;X;X;X;X;N;NA;NA;NA;NA;NA;NA;NA;N;N;Y
Lissodus;wirksworthensis;Hybodontiformes;Lonchidiidae;Elasmobranchii;Euselachii;Elasmobranchii;N;0,5;0,5;0,5;N;Carboniferous;Tournaisian;358,9;Visean;330,9;345,4;N;Steeplehouse Quarry;Cawdor Limestone;Europe;Asia;X;X;X;N;0;0;0;1;1;0;0;N;N;Y
