GENUS,SPECIES,ORDER,FAMILY,SUBCLASS,GROUP_GINTER,GROUP_GINTER2,TOOTH_PLATE,DUPLICATE,PERIOD,EARLIEST,MAX_DATE,LATEST,MIN_DATE,MID POINT,LAZARUS,COLLECTION,FORMATION,Latitude,Longitude,CONTINENT,HEMISPHERE,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,SCALE_ONLY,FINSPINE_ONLY,TOOTH_ONLY
Carcharopsis,dentatus,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Leyburn,Carboniferous Limestone,54.3,-1.8,Europe,N,1,1,1,0,0,0,0,N,N,Y
Carcharopsis,dentatus,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Derbyshire,Carboniferous Limestone,53.1,-1.6,Europe,N,1,1,1,0,0,0,0,N,N,Y
Carcharopsis,dentatus,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Yorkshire,Carboniferous Limestone,54,-2,Europe,N,1,1,1,0,0,0,0,N,N,Y
Carcharopsis,dentatus,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Crimple Beck,Millstone Grit,54,-1.2,Europe,N,1,1,1,0,0,0,0,N,N,Y
Carcharopsis,prototypus,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Steeple House Quarry,Eyam Limestone,53.1,-1.6,Europe,N,0,0,0,1,1,0,0,N,N,Y
Carcharopsis,wortheni ,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Durham_2,Fayetteville,36,-94,North America,N,0,0,0,1,1,1,0,N,N,N
Carcharopsis,wortheni ,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,White River locality,Fayetteville,35.9,-94,North America,N,0,0,0,1,1,1,0,N,N,N
Celtiberina,maderi,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Camaras River and Nigüella,Nogueras,41,-1,Europe,N,0,1,1,1,0,0,0,N,N,Y
Celtiberina,maderi,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Poyales Este,Nogueras,41.1,-1.1,Europe,N,0,1,1,1,0,0,0,N,N,Y
Centrodus,striatulus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Carluke,Coal Measures,55.7,-3.8,Europe,N,1,0,0,0,0,0,0,N,N,Y
cf. Knerialepis,mashkovae,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Santo Domingo,Nogueras,41.1,-1.1,Europe,N,0,1,1,1,0,0,0,Y,N,N
cf. Knerialepis,mashkovae,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Los Poyales,Nogueras,41.1,-1.1,Europe,N,0,1,1,1,0,0,0,Y,N,N
Chalazacanthus,verrucosus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Bristol,Carboniferous Limestone,51.5,-2.5,Europe,N,1,1,1,0,0,0,0,N,Y,N
Cladolepis,cf. gunnelli,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,San Felmin,Santa Lucia,42.6,-5.6,Europe,N,0,1,1,1,1,0,0,Y,N,N
Cladolepis,gunnelli,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Columbus,Ohio bone beds,39.9,-83,North America,N,0,1,1,0,0,0,0,Y,N,N
Cladolepis,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Los Poyales,Luesma,41.1,-1.1,Europe,N,0,1,1,1,1,0,0,Y,N,N
Cladolepis,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Viaducto de Aralla,La Vid,42.9,-5.9,Europe,N,0,1,1,1,1,0,0,Y,N,N
Clairina,marocensis,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,sample TN-2,Gonioclymenia limestone,31,4.3,Africa,S,0,0,0,1,1,0,0,N,N,Y
Cynopodius,crenulatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Edinburgh,,55.9,-3.2,Europe,N,1,0,0,0,0,0,0,N,N,Y
Cynopodius,crenulatus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Borough Lee,Ironstone #2,55.9,-3.3,Europe,N,1,0,0,0,0,0,0,N,N,Y
Cynopodius,crenulatus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Pitcorthy,,56.1,-3.4,Europe,N,1,0,0,0,0,0,0,N,N,Y
Cyrtacanthus,dentatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Lochkovian,419.2,Eifelian,387.7,403.45,N,Sandusky,Upper Helderberg,41.4,-82.7,North America,N,0,1,1,0,0,0,0,N,Y,N
Cyrtacanthus,dentatus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Devonian,Lochkovian,419.2,Eifelian,387.7,403.45,N,Sandusky,Delaware limestone,41.4,-82.7,North America,N,0,1,1,0,0,0,0,N,Y,N
Dalmehodus,turnerae,Incerti ordinis,Incertae familiae,Stem,Euselachii,Elasmobranchii,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Dalmeh,,37,45.4,Asia,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Deihim,mansureae,Incerti ordinis,Incertae familiae,Stem,Euselachii,Elasmobranchii,N,N,Devonian,Frasnian,382.7,Famennian,358.9,370.8,N,Hutk,,30.1,55.5,Asia,N,0,0,0,0,0,1,0,N,N,Y
Deihim,mansureae,Incerti ordinis,Incertae familiae,Stem,Euselachii,Elasmobranchii,N,Y,Devonian,Frasnian,382.7,Famennian,358.9,370.8,N,Hodjedk,,30.1,55.5,Asia,N,0,0,0,0,0,1,0,N,N,Y
Deihim,mansureae,Incerti ordinis,Incertae familiae,Stem,Euselachii,Elasmobranchii,N,Y,Devonian,Frasnian,382.7,Famennian,358.9,370.8,N,Ertych,,39.7,45.2,Asia,N,0,0,0,0,0,1,0,N,N,Y
Deihim,mansureae,Incerti ordinis,Incertae familiae,Stem,Euselachii,Elasmobranchii,N,Y,Devonian,Frasnian,382.7,Famennian,358.9,370.8,N,Tabas,Kale Sardar section,36.4,57.7,Asia,N,0,0,0,0,0,1,0,N,N,Y
Deihim,mansureae,Incerti ordinis,Incertae familiae,Stem,Euselachii,Elasmobranchii,N,Y,Devonian,Frasnian,382.7,Famennian,358.9,370.8,N,sample R3,,30.1,55.5,Asia,N,0,0,0,0,0,1,0,N,N,Y
Deihim,mansureae,Incerti ordinis,Incertae familiae,Stem,Euselachii,Elasmobranchii,N,Y,Devonian,Frasnian,382.7,Famennian,358.9,370.8,N,sample 38/23,,30.1,55.5,Asia,N,0,0,0,0,0,1,0,N,N,Y
Deirolepis,carinatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Pragian,410.8,Pragian,407.6,409.2,N,Marble Cliff Station,Ohio bone beds,40,-83.1,North America,N,0,1,1,0,0,0,0,Y,N,N
Deirolepis,carinatus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Devonian,Pragian,410.8,Pragian,407.6,409.2,N,Hobo Quarry,Ohio bone beds,40,83,North America,N,0,1,1,0,0,0,0,Y,N,N
Deirolepis,carinatus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Devonian,Pragian,410.8,Pragian,407.6,409.2,N,Scioto quarry,Ohio bone beds,40,-83.1,North America,N,0,1,1,0,0,0,0,Y,N,N
Depranacanthus,anceps,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Springfield,Coal Measures,39.8,-89.7,North America,N,NA,NA,NA,NA,NA,NA,NA,N,Y,N
Desmiodus,costelliferus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Desmiodus,salemensis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Paynter's Hill,Salem Limestone,NA,NA,North America,N,0,1,0,0,0,0,0,N,N,Y
Desmiodus,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,St. Louis,St. Louis limestone,38.6,-90.2,North America,N,0,1,1,0,0,0,0,N,N,N
Desmiodus,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Kavanaugh's Quarry,St. Louis limestone,38.6,-90.2,North America,N,0,1,1,0,0,0,0,N,N,N
Desmiodus,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Carondelet,St. Louis limestone,38.6,-90.3,North America,N,0,1,1,0,0,0,0,N,N,N
Desmiodus,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Jefferson Co.,Salem Limestone,38.3,-90.6,North America,N,0,1,1,0,0,0,0,N,N,N
Desmiodus,tumidus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,St. Louis,St. Louis limestone,38.6,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Desmiodus,tumidus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Doliodus,latispinosus,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,N,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Campbellton,Campbellton,48,-66,North America,N,0,1,0,0,0,0,0,N,N,N
Echinodus,paradoxus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Leyburn,Carboniferous Limestone,54.3,-1.8,Europe,N,NA,NA,NA,NA,NA,NA,NA,Y,N,N
Eoorodus,typus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Frasnian,382.7,Famennian,358.9,370.8,N,Louisiana,,NA,NA,North America,N,NA,NA,NA,NA,NA,NA,NA,N,N,Y
Euctenius,elegans,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Loanhead,Carboniferous Limestone,55.9,-3.2,Europe,N,1,0,0,0,0,0,0,N,N,N
Euctenius,unilateralis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Bashkirian,323.2,Moscovian ,307,315.1,N,Fenton,Deep Mine Ironstone,53,-2.2,Europe,N,1,0,0,0,0,0,0,N,Y,N
Euctenius,unilateralis,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Bashkirian,323.2,Moscovian ,307,315.1,N,Longton,Coal Measures,53,-2.1,Europe,N,1,0,0,0,0,0,0,N,Y,N
Euctenodopsis,tenuis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Summit Lancashire,Millstone Grit,53.7,-2.1,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,Y,N
Euglossodus,linguabovis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,N,Y
Euglossodus?,fastigiatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Buffington Creek,Burlington limestone,41.2,-91.4,North America,N,0,0,1,1,0,0,0,N,N,Y
Eunemacanthus,costatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,Y,N
Eunemacanthus,heterogyrus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,Y,N
Euphyacanthus,semistriatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Edinburgh,,55.9,-3.2,Europe,N,1,0,0,0,0,0,0,N,Y,N
Euphyacanthus,semistriatus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Tournaisian,358.9,Serpukhovian,323.2,341.05,N,Niddrie,Parrot Coal,55.9,-3.1,Europe,N,1,0,0,0,0,0,0,N,Y,N
Frigorilepis,caldwelli,Incerti ordinis,Incertae familiae,Stem,NA,NA,,N,Silurian,Sheinwoodian,433.4,Sheinwoodian,430.5,431.95,N,Thorsteinsson quarry,Cape Phillips,75.6,-94.3,North America,N,0,0,0,1,0,0,0,N,N,N
Geisacanthus,stellatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,St. Louis,St. Louis limestone,38.6,-90.2,North America,N,0,1,1,0,0,0,0,N,Y,N
Gissarodus,flabellatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Serpukhovian,330.9,Bashkirian,315.2,323.05,N,Aksu,Khodzhir-Bulak,38.33,67.6,Asia,N,0,0,0,0,0,1,1,N,N,Y
Gladbachus,adentatus,Incerti ordinis,Incertae familiae,Stem,NA,?,,N,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Unterthal,Lower Plattenkalk,51,7.2,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,N,N
Gnathacanthus,striatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,Y,N
Gnathacanthus,triangularis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,Y,N
Gualepis,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Pragian,410.8,Emsian,393.3,402.05,N,Liujing Town,Yukiang,22.7,109.2,Asia,N,0,1,0,0,0,0,0,Y,N,N
Heteropetalus,elegantulus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Supercrop Quarry,Heath,47,-108.9,North America,N,0,0,1,1,1,0,0,N,N,N
Heteropetalus,elegantulus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Blacktail Creek Quarry,Heath,47,108.9,North America,N,0,0,1,1,1,0,0,N,N,N
Heteropetalus,elegantulus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,Fergus County,Heath,47,-108.9,North America,N,0,0,1,1,1,0,0,N,N,N
Heteropetalus,elegantulus,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Serpukhovian,330.9,Serpukhovian,323.2,327.05,N,North Shore Quarry,Heath,47,108.9,North America,N,0,0,1,1,1,0,0,N,N,N
Holmesella,quadrata,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Missouri,Ft. Scott limestone,NA,NA,North America,N,0,1,0,0,0,0,0,N,N,N
Holmesella,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,Y,Ft. Calhoun Rock Products Co. Quarry,Dennis,,,North America,N,0,0,0,0,0,1,1,N,N,N
Holmesella,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,Y,Schildberg Constr. Co.,Dennis,41.3,-95.9,North America,N,0,0,0,0,0,1,1,N,N,N
Holmesella,sp.,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Gzhelian,303.7,Gzhelian,298.9,301.3,Y,Ace Hill Quarry,Lecompton,41,-95.8,North America,N,0,0,0,0,0,1,1,N,N,N
Hopleacanthus,richelsdorfensis,Incerti ordinis,Incertae familiae,Elasmobranchii,Euselachii,Elasmobranchii,,N,Permian,Roadian,272.95,Roadian,268.8,270.875,Y,Hermannschacht,Zechsteinkalk,51.5,11.6,Europe,N,0,0,0,0,0,1,1,N,N,N
Hopleacanthus,richelsdorfensis,Incerti ordinis,Incertae familiae,Elasmobranchii,Euselachii,Elasmobranchii,,N,Permian,Wuchiapingian,259.1,Changhsingian,252,255.501,Y,Bauhaus,Werra,51,9.9,Europe,N,0,0,0,0,0,1,1,N,N,N
Hybocladodus,plicatilis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Tournaisian,358.9,Tournaisian,346.7,352.8,N,Louisa County,Burlington limestone,41.2,-91.3,North America,N,0,0,1,1,0,0,0,N,N,Y
Jimpholia,erinacea,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,N,"Pit 11, Peabody Coal Company",Carbondale,41.2,-88.2,North America,N,0,1,0,0,0,0,0,N,N,N
Knerialepis,mashkovae,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Ivane-Zolotoye-76,Ivan,48.7,25.6,Europe,N,1,1,1,0,0,0,0,Y,N,N
Knerialepis,mashkovae,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Zaleshchiki-75 outcrop,Ivan,48.6,25.7,Europe,N,1,1,1,0,0,0,0,Y,N,N
Lambdodus,costatus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Keokuk,Keokuk Limestone,40.4,-91.4,North America,N,0,0,0,1,1,1,1,N,N,Y
Lambdodus,transversus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Alton,St. Louis limestone,38.9,-90.2,North America,N,0,1,1,0,0,0,0,N,N,Y
Leonodus,carlsi,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,N,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Mariplo,Nogueras,41.1,-1.1,Europe,N,0,1,1,1,1,0,0,N,N,Y
Leonodus,carlsi,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Vinas,Nogueras,41.1,-1.1,Europe,N,0,1,1,1,1,0,0,N,N,Y
Leonodus,carlsi,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Grandoso,La Vid,42.9,-5.3,Europe,N,0,1,1,1,1,0,0,N,N,Y
Leonodus,carlsi,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Palencia,Lebanza,42,-4.5,Europe,N,0,1,1,1,1,0,0,N,N,Y
Leonodus,carlsi,Incerti ordinis,Incertae familiae,Stem,NA,Elasmobranchii,N,Y,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Camaras River and Nigüella,,41,-1,Europe,N,0,1,1,1,1,0,0,N,N,Y
Lepracanthus ,colei,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Dudley,Coal Measures,52.5,-2.1,Europe,N,1,1,1,0,0,0,0,N,Y,N
Lepracanthus ,colei,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Lowmoor,Coal Measures,53.8,-1.8,Europe,N,1,1,1,0,0,0,0,N,Y,N
Lepracanthus ,colei,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Rua Bon,Coal Measures,53,-3,Europe,N,1,1,1,0,0,0,0,N,Y,N
Lepracanthus ,colei,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Lanarkshire,Drumgray Coal Shale,55.6,-3.8,Europe,N,1,1,1,0,0,0,0,N,Y,N
Lepracanthus ,rectus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Lowmoor,Better-bed Coal,53.8,-1.8,Europe,N,1,0,0,0,0,0,0,N,Y,N
Lispacanthus,retrogradus,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Visean,346.7,Visean,330.9,338.8,N,Armagh,Carboniferous Limestone,54.3,-6.7,Europe,N,1,1,1,0,0,0,0,N,Y,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,N,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Castiaux,Millstone Grit,50.5,4,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Springfield,Coal Measures,39.8,-89.7,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Horseshoe bend,Coal Measures,40.1,-87.7,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Danville,McLeansboro,40.1,-87.6,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Newport,Coal Measures,39.9,-87.4,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Bethel Quarry,Carbondale,38.3,-87.2,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Fergus County,Heath,47,-108.9,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Supercrop Quarry,Heath,47,-108.9,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,hystrix,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Tournaisian,358.9,Gzhelian,298.9,329.4,N,Montezuma,Coal Measures,39.8,-87.3,North America,N,0,1,1,1,1,0,0,Y,N,N
Listracanthus,sp.,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,N,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,N,Bethel Quarry,Carbondale,38.3,-87.2,North America,N,1,1,0,0,0,0,0,Y,N,N
Listracanthus,sp.,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,N,Linton,Upper Freeport Coal,40.6,-80.7,North America,N,1,1,0,0,0,0,0,Y,N,N
Listracanthus,sp.,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,N,Oklahoma,Nowata shale,NA,NA,North America,N,1,1,0,0,0,0,0,Y,N,N
Listracanthus,sp.,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Moscovian,315.2,Moscovian,307,311.1,N,Bethel Quarry,Nowata shale,38.3,-87.2,North America,N,1,1,0,0,0,0,0,Y,N,N
Listracanthus,spinatus,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Ohio,Coal Measures,NA,NA,North America,N,NA,NA,NA,NA,NA,NA,NA,Y,N,N
Listracanthus,wardi,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Werrington Colliery,Crabtree Coal,53,-2.1,Europe,N,NA,NA,NA,NA,NA,NA,NA,Y,N,N
Listracanthus,wardi,Incerti ordinis,Listracanthidae,Elasmobranchii,Euselachii,Elasmobranchii,,Y,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Smallthorn,Gin-mine Coal,53.1,-2.2,Europe,N,NA,NA,NA,NA,NA,NA,NA,Y,N,N
Lophacanthus,tailori,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Carboniferous,Bashkirian,323.2,Gzhelian,298.9,311.05,N,Shire Moor,Coal Measures,55.1,-1.5,Europe,N,NA,NA,NA,NA,NA,NA,NA,N,Y,N
Lunalepis,leonensis,Incerti ordinis,Incertae familiae,?,NA,NA,,N,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Viaducto de Aralla,La Vid,42.9,-5.9,Europe,N,0,1,1,1,1,0,0,Y,N,N
Lunalepis,leonensis,Incerti ordinis,Incertae familiae,?,NA,NA,,Y,Devonian,Lochkovian,419.2,Pragian,407.6,413.4,N,Los Poyales,Luesma,41.1,-1.1,Europe,N,0,1,1,1,1,0,0,Y,N,N
